Domain Name,Domain Type,Agency,City,State
http://read.gov,Federal Agency,Library of Congress,Washington,DC
http://teachingprimarysources.gov,Federal Agency,Library of Congress,Washington,DC
http://mmc.gov,Federal Agency,Marine Mammal Commission,Bethesda,MD
http://mcc.gov,Federal Agency,Millennium Challenge Corporation,Washington,DC
http://ecpic.gov,Federal Agency,General Services Administration,Washington,DC
http://everykidinapark.gov,Federal Agency,General Services Administration,Washington DC,DC
http://faca.gov,Federal Agency,General Services Administration,Washington,DC
http://fapiis.gov,Federal Agency,General Services Administration,Washington,DC
http://firstgov.gov,Federal Agency,General Services Administration,Washington,DC
http://frpg.gov,Federal Agency,General Services Administration,Washington,DC
http://networx.gov,Federal Agency,General Services Administration,Fairfax,VA
http://performance.gov,Federal Agency,General Services Administration,Washington,DC
http://ptt.gov,Federal Agency,General Services Administration,Washington D.C.,DC
http://unitedstates.gov,Federal Agency,General Services Administration,Washington,DC
http://us.gov,Federal Agency,General Services Administration,Washington,DC
http://congressionalrecord.gov,Federal Agency,Government Publishing Office,Washington,DC
http://govinfo.gov,Federal Agency,Government Publishing Office,Washington,DC
http://gpo.gov,Federal Agency,Government Publishing Office,Washington,DC
http://ofr.gov,Federal Agency,Government Publishing Office,Washington,DC
http://usgovernmentmanual.gov,Federal Agency,Government Publishing Office,College Park,MD
http://iaf.gov,Federal Agency,Inter-American Foundation,Washington,DC
http://jamesmadison.gov,Federal Agency,James Madison Memorial Fellowship Foundation,Alexandria,VA
http://lsc.gov,Federal Agency,Legal Services Corporation,Washington,DC
http://americaslibrary.gov,Federal Agency,Library of Congress,Washington,DC
http://americastory.gov,Federal Agency,Library of Congress,Washington,DC
http://congress.gov,Federal Agency,Library of Congress,Washington,DC
http://primarysources.gov,Federal Agency,Library of Congress,Washington,DC
http://thomas.gov,Federal Agency,Library of Congress,Washington,DC
http://unitedstatescongress.gov,Federal Agency,Library of Congress,Washington,DC
http://uscongress.gov,Federal Agency,Library of Congress,Washington,DC
http://womenshistorymonth.gov,Federal Agency,Library of Congress,Washington,DC
http://medpac.gov,Federal Agency,Medical Payment Advisory Commission,Washington,DC
http://911commission.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://clintonlibrary.gov,Federal Agency,National Archives and Records Administration,Little Rock,AR
http://fcic.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://fordlibrarymuseum.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://nara-at-work.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://nixonlibrary.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://ogis.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://ourdocuments.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://wartimecontracting.gov,Federal Agency,National Archives and Records Administration,College Park,MD
http://ncpc.gov,Federal Agency,National Capital Planning Commission,Washington,DC
http://humanities.gov,Federal Agency,National Endowment for the Humanities,Washington,DC
http://nga.gov,Federal Agency,National Gallery of Art,Washington,DC
http://research.gov,Federal Agency,National Science Foundation,Arlington,VA
http://science360.gov,Federal Agency,National Science Foundation,Arlington,VA
http://itrd.gov,Federal Agency,Networking Information Technology Research and Development (NITRD),Arlington,VA
http://jusfc.gov,Federal Agency,Non-Federal Agency,Washington,DC
http://cybercareers.gov,Federal Agency,Office of Personnel Management,Washington,DC
http://fedjobs.gov,Federal Agency,Office of Personnel Management,Macon,GA
http://fegli.gov,Federal Agency,Office of Personnel Management,Washington,DC
http://unlocktalent.gov,Federal Agency,Office of Personnel Management,Washington,DC
http://sss.gov,Federal Agency,Selective Service System,Arlington,VA
http://business.gov,Federal Agency,Small Business Administration,Washington,DC
http://socialsecurity.gov,Federal Agency,Social Security Administration,Baltimore,MD
http://ssab.gov,Federal Agency,Social Security Advisory Board,WASHINGTON,DC
http://tva.gov,Federal Agency,Tennessee Valley Authority,Knoxville,TN
http://cbo.gov,Federal Agency,The Legislative Branch (Congress),Washington,DC
http://eseclab.gov,Federal Agency,The Legislative Branch (Congress),Washington,DC
http://housecommunications.gov,Federal Agency,The Legislative Branch (Congress),Washington,DC
http://houselive.gov,Federal Agency,The Legislative Branch (Congress),Washington,DC
http://speaker.gov,Federal Agency,The Legislative Branch (Congress),Washington,DC
http://taxreform.gov,Federal Agency,The Legislative Branch (Congress),Washington,DC
http://ushr.gov,Federal Agency,The Legislative Branch (Congress),Washington,DC
http://scinet-test.gov,Federal Agency,The Supreme Court,Washington,DC
http://supreme-court.gov,Federal Agency,The Supreme Court,Washington,DC
http://access-board.gov,Federal Agency,U. S. Access Board,Washington,DC
http://osc.gov,Federal Agency,U. S. Office of Special Counsel,Washington,DC
http://oscnet.gov,Federal Agency,U. S. Office of Special Counsel,Washington,DC
http://mail.gov,Federal Agency,U. S. Postal Service,Raleigh,NC
http://uspis.gov,Federal Agency,U. S. Postal Service,Arlington,VA
http://uspsinformeddelivery.gov,Federal Agency,U. S. Postal Service,Raleigh,NC
http://cavc.gov,Federal Agency,U.S Courts,Washington,DC
http://dcsc.gov,Federal Agency,U.S Courts,Washington,DC
http://federalcourts.gov,Federal Agency,U.S Courts,Washington,DC
http://uscavc.gov,Federal Agency,U.S Courts,Washington,DC
http://uscapitolpolice.gov,Federal Agency,U.S. Capitol Police,Washington,DC
http://peacecorpsoig.gov,Federal Agency,U.S. Postal Service,Washington,DC
http://uspsoig.gov,Federal Agency,U.S. Postal Service,Arlington,VA
http://ipcc-wg2.gov,Federal Agency,United Stated Global Change Research Program,Stanford,CA
http://usgcrp.gov,Federal Agency,United Stated Global Change Research Program,Washington,DC
http://absenteeshawneetribe-nsn.gov,Native Sovereign Nation,Indian Affairs,Shawnee,OK
http://aguacaliente-nsn.gov,Native Sovereign Nation,Indian Affairs,Palm Springs,CA
http://ak-chin-nsn.gov,Native Sovereign Nation,Indian Affairs,Maricopa,AZ
http://cahtotribe-nsn.gov,Native Sovereign Nation,Indian Affairs,Laytonville,CA
http://cdatribe-nsn.gov,Native Sovereign Nation,Indian Affairs,Plummer,ID
http://chickasaw-government-nsn.gov,Native Sovereign Nation,Indian Affairs,Ada,OK
http://chickasawtribe-nsn.gov,Native Sovereign Nation,Indian Affairs,Ada,OK
http://eyak-nsn.gov,Native Sovereign Nation,Indian Affairs,Cordova,AK
http://hoopa-nsn.gov,Native Sovereign Nation,Indian Affairs,Hoopa,CA
http://hualapai-nsn.gov,Native Sovereign Nation,Indian Affairs,Peach Springs,AZ
http://kaibabpaiute-nsn.gov,Native Sovereign Nation,Indian Affairs,Fredonia,AZ
http://mesagrandeband-nsn.gov,Native Sovereign Nation,Indian Affairs,SantaYsabel,CA
http://meskwaki-nsn.gov,Native Sovereign Nation,Indian Affairs,Tama,IA
http://morongo-nsn.gov,Native Sovereign Nation,Indian Affairs,Banning,CA
http://mptn-nsn.gov,Native Sovereign Nation,Indian Affairs,Mashantucket,CT
http://mwtribe-nsn.gov,Native Sovereign Nation,Indian Affairs,Mashpee,MA
http://nvb-nsn.gov,Native Sovereign Nation,Indian Affairs,Barrow,AK
http://omaha-nsn.gov,Native Sovereign Nation,Indian Affairs,Macy,NE
http://pascuayaqui-nsn.gov,Native Sovereign Nation,Indian Affairs,Tucson,AZ
http://pauma-nsn.gov,Native Sovereign Nation,Indian Affairs,Pauma Valley,CA
http://pci-nsn.gov,Native Sovereign Nation,Indian Affairs,Atmore,AL
http://pequot-nsn.gov,Native Sovereign Nation,Indian Affairs,Mashantucket,CT
http://puyalluptribe-nsn.gov,Native Sovereign Nation,Indian Affairs,Tacoma,WA
http://cityoffarmington-ar.gov,City,Non-Federal Agency,Farmington,AR
http://cityoffolkston-ga.gov,City,Non-Federal Agency,Folkston,GA
http://cityofgaffney-sc.gov,City,Non-Federal Agency,Gaffney,SC
http://cityofgunnison-co.gov,City,Non-Federal Agency,Gunnison,CO
http://cityofhomer-ak.gov,City,Non-Federal Agency,Homer,AK
http://cityofhondo-tx.gov,City,Non-Federal Agency,Hondo,TX
http://cityofirondaleal.gov,City,Non-Federal Agency,Irondale,AL
http://cityoflindaletx.gov,City,Non-Federal Agency,LINDALE,TX
http://cityoflisbon-ia.gov,City,Non-Federal Agency,Lisbon,IA
http://cityofmidlandmi.gov,City,Non-Federal Agency,Midland,MI
http://cityofnewburgh-ny.gov,City,Non-Federal Agency,Newburgh,NY
http://cityofnovi-mi.gov,City,Non-Federal Agency,Novi,MI
http://cityofolympia-wa.gov,City,Non-Federal Agency,Olympia,WA
http://cityofpacificwa.gov,City,Non-Federal Agency,Pacific,WA
http://cityofparistn.gov,City,Non-Federal Agency,Paris,TN
http://cityofpigeonforgetn.gov,City,Non-Federal Agency,Pigeon Forge,TN
http://cityofsalemnj.gov,City,Non-Federal Agency,Salem,NJ
http://cityofsewardne.gov,City,Non-Federal Agency,Seward,NE
http://cityofspencerok.gov,City,Non-Federal Agency,Spencer,OK
http://cityofstmaryspa.gov,City,Non-Federal Agency,St. Marys,PA
http://cityofstockbridge-ga.gov,City,Non-Federal Agency,Stockbridge,GA
http://cityofsunrisefl.gov,City,Non-Federal Agency,Sunrise,FL
http://cityoftorranceca.gov,City,Non-Federal Agency,Torrance,CA
http://cityofwarrenpa.gov,City,Non-Federal Agency,Warren,PA
http://cityofweyauwega-wi.gov,City,Non-Federal Agency,Weyauwega,WI
http://cityofwheaton-il.gov,City,Non-Federal Agency,Wheaton,IL
http://clarksvillear.gov,City,Non-Federal Agency,Clarksville,AR
http://claytonmo.gov,City,Non-Federal Agency,Clayton,MO
http://cleveland-oh.gov,City,Non-Federal Agency,Cleveland,OH
http://clewiston-fl.gov,City,Non-Federal Agency,Clewiston,FL
http://cliffsideparknj.gov,City,Non-Federal Agency,Cliffside Park,NJ
http://colfax-ca.gov,City,Non-Federal Agency,Colfax,CA
http://coloradosprings.gov,City,Non-Federal Agency,Colorado Springs,CO
http://colrain-ma.gov,City,Non-Federal Agency,Colrain,MA
http://coltonca.gov,City,Non-Federal Agency,Colton,CA
http://comstockmi.gov,City,Non-Federal Agency,Kalamazoo,MI
http://conneautohio.gov,City,Non-Federal Agency,Conneaut,OH
http://coppelltx.gov,City,Non-Federal Agency,Coppell,TX
http://coronaca.gov,City,Non-Federal Agency,Corona,CA
http://corralesnm.gov,City,Non-Federal Agency,Corales,NM
http://corvallisoregon.gov,City,Non-Federal Agency,Corvallis,OR
http://corydon-in.gov,City,Non-Federal Agency,Corydon,IN
http://coventryri.gov,City,Non-Federal Agency,Coventry,RI
http://creditriver-mn.gov,City,Non-Federal Agency,Prior Lake,MN
http://crestoniowa.gov,City,Non-Federal Agency,Creston,IA
http://cubatwpil.gov,City,Non-Federal Agency,Barrington,IL
http://dalharttx.gov,City,Non-Federal Agency,Dalhart,TX
http://dallascityhall-tx.gov,City,Non-Federal Agency,Dallas,TX
http://dalton-ma.gov,City,Non-Federal Agency,Dalton,MA
http://darienct.gov,City,Non-Federal Agency,Darien,CT
http://daughertytownship-pa.gov,City,Non-Federal Agency,New Brighton,PA
http://decaturil.gov,City,Non-Federal Agency,Decatur,IL
http://decaturillinois.gov,City,Non-Federal Agency,Decatur,IL
http://decaturtx.gov,City,Non-Federal Agency,Decatur,TX
http://deerfieldmichigan.gov,City,Non-Federal Agency,Deerfield,MI
http://deerparktx.gov,City,Non-Federal Agency,Deer Park,TX
http://derbyct.gov,City,Non-Federal Agency,Derby,CT
http://doralpd-fl.gov,City,Non-Federal Agency,Doral,FL
http://dublinca.gov,City,Non-Federal Agency,Dublin,CA
http://duboispa.gov,City,Non-Federal Agency,DuBois,PA
http://dunmorepa.gov,City,Non-Federal Agency,Dunmore,PA
http://dupontwa.gov,City,Non-Federal Agency,DuPont,WA
http://eastcoventry-pa.gov,City,Non-Federal Agency,Pottstown,PA
http://easthartfordct.gov,City,Non-Federal Agency,East Hartford,CT
http://eastlandtexas.gov,City,Non-Federal Agency,Eastland,TX
http://eastlongmeadowma.gov,City,Non-Federal Agency,East Longmeadow,MA
http://easton-pa.gov,City,Non-Federal Agency,Easton,PA
http://eastonct.gov,City,Non-Federal Agency,Easton,CT
http://edenny.gov,City,Non-Federal Agency,Eden,NY
http://edgewaterfl.gov,City,Non-Federal Agency,Edgewater,FL
http://edmonds-wa.gov,City,Non-Federal Agency,Edmonds,WA
http://elmonteca.gov,City,Non-Federal Agency,El Monte,CA
http://espanolanm.gov,City,Non-Federal Agency,Espanola,NM
http://eurekaspringsar.gov,City,Non-Federal Agency,Eureka Springs,AR
http://evesham-nj.gov,City,Non-Federal Agency,Marlton,NJ
http://exeternh.gov,City,Non-Federal Agency,Exeter,NH
http://fairmountheightsmd.gov,City,Non-Federal Agency,Fairmount Heights,MD
http://fallcreekwi.gov,City,Non-Federal Agency,Fall Creek,WI
http://fallschurchcityva.gov,City,Non-Federal Agency,Falls Church,VA
http://ferndalemi.gov,City,Non-Federal Agency,Ferndale,MI
http://flagstaffaz.gov,City,Non-Federal Agency,Flagstaff,AZ
http://flatoniatx.gov,City,Non-Federal Agency,Flatonia,TX
http://forestparkok.gov,City,Non-Federal Agency,Forest Park,OK
http://fortlupton-co.gov,City,Non-Federal Agency,Fort Lupton,CO
http://fortluptonco.gov,City,Non-Federal Agency,Fort Lupton,CO
http://fortmillsc.gov,City,Non-Federal Agency,Fort Mill,SC
http://fortmyersbeachfl.gov,City,Non-Federal Agency,Fort Myers Beach,FL
http://fortsmithar.gov,City,Non-Federal Agency,Fort Smith,AR
http://francestown-nh.gov,City,Non-Federal Agency,Francestown,NH
http://frankfort-in.gov,City,Non-Federal Agency,Frankfort,IN
http://franklinma.gov,City,Non-Federal Agency,Franklin,MA
http://franklintn.gov,City,Non-Federal Agency,Franklin,TN
http://freeholdboroughnj.gov,City,Non-Federal Agency,Freehold,NJ
http://frenchsettlement-la.gov,City,Non-Federal Agency,French Settlement,LA
http://fresno.gov,City,Non-Federal Agency,Fresno,CA
http://fridleymn.gov,City,Non-Federal Agency,Fridley,MN
http://frontroyalva.gov,City,Non-Federal Agency,Front Royal,VA
http://fulsheartexas.gov,City,Non-Federal Agency,Fulshear,TX
http://gahanna.gov,City,Non-Federal Agency,Gahanna,OH
http://galenaohio.gov,City,Non-Federal Agency,Galena,OH
http://goddardks.gov,City,Non-Federal Agency,Goddard,KS
http://godleytx.gov,City,Non-Federal Agency,Godley,TX
http://goshen-oh.gov,City,Non-Federal Agency,Goshen,OH
http://grafton-ma.gov,City,Non-Federal Agency,Grafton,MA
http://granitequarrync.gov,City,Non-Federal Agency,Granite Quarry,NC
http://grantspassoregon.gov,City,Non-Federal Agency,Grants Pass,OR
http://greeceny.gov,City,Non-Federal Agency,Rochester,NY
http://greenbaywi.gov,City,Non-Federal Agency,Green Bay,WI
http://greenfield-nh.gov,City,Non-Federal Agency,Greenfield,NH
http://grovecityohio.gov,City,Non-Federal Agency,Grove City,OH
http://gunnisonco.gov,City,Non-Federal Agency,Gunnison,CO
http://haddonfield-nj.gov,City,Non-Federal Agency,Haddonfield,NJ
http://hamilton-oh.gov,City,Non-Federal Agency,Hamilton,OH
http://hamiltonma.gov,City,Non-Federal Agency,So. Hamilton,MA
http://hampsteadmd.gov,City,Non-Federal Agency,Hampstead,MD
http://hamptonva.gov,City,Non-Federal Agency,Hampton,VA
http://hannibal-mo.gov,City,Non-Federal Agency,Hannibal,MO
http://harrisburgpa.gov,City,Non-Federal Agency,Harrisburg,PA
http://hawthorneca.gov,City,Non-Federal Agency,Hawthorne,CA
http://hayward-ca.gov,City,Non-Federal Agency,Hayward,CA
http://hedwigtx.gov,City,Non-Federal Agency,Houston,TX
http://herndon-va.gov,City,Non-Federal Agency,Herndon,VA
http://hideoututah.gov,City,Non-Federal Agency,Hideout,UT
http://highpoint-nc.gov,City,Non-Federal Agency,High Point,NC
http://holden-ma.gov,City,Non-Federal Agency,Holden,MA
http://holderness-nh.gov,City,Non-Federal Agency,Holderness,NH
http://hollandtownshipnj.gov,City,Non-Federal Agency,Milford,NJ
http://homewoodil.gov,City,Non-Federal Agency,Homewood,IL
http://hopkinton-nh.gov,City,Non-Federal Agency,Hopkinton,NH
http://horiconny.gov,City,Non-Federal Agency,Brant Lake,NY
http://hrpdcva.gov,City,Non-Federal Agency,Chesapeake,VA
